seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
259,250517852,270.51,930.18,-792.48,-10.85,-35.24,-30.37,34.64
260,250521902,260.74,947.27,-792.97,-11.04,-40.24,-32.56,34.40
261,250525959,254.88,961.91,-790.53,-11.34,-45.85,-35.43,34.64
262,250530008,264.16,988.77,-785.64,-12.20,-50.91,-38.84,34.64
263,250535803,263.67,1016.60,-778.32,-13.11,-55.37,-42.01,34.64
264,250539852,258.79,1051.27,-771.00,-14.33,-60.18,-46.83,34.55
265,250543902,255.86,1082.03,-765.14,-15.55,-63.11,-50.55,34.31
266,250547959,259.28,1087.40,-754.39,-17.26,-66.46,-54.70,34.64
267,250553803,271.00,1106.45,-762.70,-19.27,-68.90,-59.15,34.64
268,250557852,272.46,1119.63,-771.00,-21.83,-71.52,-64.15,34.31
269,250561902,268.07,1132.81,-784.18,-24.33,-73.66,-68.66,34.69
270,250565959,256.35,1137.21,-794.43,-26.10,-75.43,-72.50,34.31
271,250570008,250.49,1133.30,-804.69,-28.54,-78.48,-77.56,34.64
272,250575803,236.33,1133.30,-807.62,-30.85,-80.73,-82.99,34.55
273,250579852,217.29,1139.65,-815.43,-33.54,-84.02,-90.30,34.64
274,250583902,197.27,1140.14,-818.36,-35.67,-87.20,-95.61,34.50
275,250587959,191.41,1134.77,-827.15,-36.65,-90.18,-99.94,34.36
276,250592008,180.66,1137.70,-831.05,-38.35,-95.00,-105.30,34.55
277,250597803,173.34,1140.62,-837.40,-38.78,-101.28,-109.82,34.55
278,250601852,166.99,1145.02,-847.17,-39.57,-109.63,-115.55,34.55
279,250605902,166.99,1155.27,-850.10,-40.30,-116.28,-120.18,34.64
280,250609959,175.78,1169.92,-858.89,-41.59,-120.61,-123.72,34.40
281,250614008,185.06,1176.76,-860.35,-42.93,-125.24,-128.60,34.50
282,250619803,191.89,1188.96,-862.79,-45.24,-128.48,-133.84,34.40
283,250623852,194.34,1203.61,-863.28,-47.87,-131.71,-139.88,34.55
284,250627902,192.87,1215.82,-860.35,-50.00,-133.35,-143.66,34.50
285,250631959,187.01,1230.96,-862.30,-52.80,-135.06,-147.93,34.50
286,250636008,168.46,1237.79,-869.63,-55.00,-136.40,-152.32,34.40
287,250641803,146.97,1240.72,-888.18,-56.95,-137.68,-156.71,34.50
288,250645852,109.37,1239.75,-912.60,-58.72,-139.88,-162.32,34.50
289,250649902,76.17,1243.65,-920.90,-59.94,-141.52,-166.28,34.40
290,250653959,39.55,1249.51,-931.64,-60.98,-144.27,-170.91,34.64
291,250658008,17.58,1255.37,-933.11,-60.85,-147.74,-175.12,34.50
292,250663803,-12.70,1267.09,-932.62,-60.43,-151.52,-179.02,34.40
293,250667852,-48.34,1273.44,-943.85,-60.61,-156.65,-183.35,34.55
294,250671902,-56.64,1263.67,-927.73,-60.79,-160.12,-186.40,34.50
295,250675959,-101.56,1276.37,-944.82,-60.91,-162.87,-188.90,34.50
296,250680008,-132.81,1296.87,-945.80,-62.13,-165.49,-192.93,34.40
297,250685803,-179.69,1325.68,-974.12,-61.10,-168.90,-196.16,34.31
298,250689852,-200.68,1321.29,-973.63,-60.98,-175.85,-200.91,34.36
299,250693902,-227.54,1313.96,-961.91,-61.83,-179.76,-203.05,34.50
300,250697959,-230.47,1322.27,-947.75,-61.59,-184.15,-205.91,34.74
301,250702008,-245.61,1337.40,-921.87,-61.10,-189.33,-208.54,34.40
302,250707803,-239.26,1349.12,-926.27,-61.28,-194.33,-210.12,34.55
303,250711852,-240.72,1354.49,-922.85,-61.04,-198.60,-211.16,34.64
304,250715902,-240.72,1353.52,-918.95,-61.77,-200.55,-211.95,34.40
