seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
202,272022993,-621.58,-607.42,-531.74,-1.16,-0.49,0.43,35.46
203,272028787,-625.00,-607.42,-535.16,-0.73,-0.61,0.49,35.46
204,272032836,-620.12,-615.23,-532.71,-0.24,-1.04,0.37,35.22
205,272036885,-625.00,-609.86,-532.71,-0.24,-1.10,0.37,34.93
206,272040944,-622.07,-602.05,-528.32,-0.30,-1.22,0.55,35.27
207,272044993,-626.95,-609.38,-527.34,-0.67,-1.28,0.24,35.22
208,272050787,-627.93,-613.77,-526.86,-0.73,-1.40,-0.06,35.22
209,272054836,-625.00,-610.35,-531.25,-0.61,-1.40,0.24,35.46
210,272058885,-618.16,-606.45,-533.69,-0.49,-1.52,0.55,35.27
211,272062944,-617.68,-609.38,-526.37,-0.55,-1.46,0.91,35.46
212,272068787,-624.51,-611.33,-527.83,-1.28,-1.52,0.85,35.60
213,272072836,-623.54,-619.14,-519.53,-1.71,-1.10,0.24,35.22
214,272076885,-619.63,-611.33,-524.41,-2.07,-0.67,0.18,35.17
215,272080944,-625.98,-613.77,-524.90,-2.44,0.12,0.00,34.93
216,272084993,-626.46,-610.35,-525.39,-2.44,0.00,-0.18,35.55
217,272090787,-628.42,-612.79,-527.83,-2.20,0.30,-0.49,35.55
218,272094836,-622.56,-603.52,-523.44,-1.52,0.12,-1.04,35.46
219,272098885,-625.98,-606.45,-522.95,-1.28,0.06,-1.28,35.46
220,272102944,-620.61,-605.47,-529.30,-0.98,-0.06,-0.98,35.22
221,272106993,-618.65,-600.59,-528.81,-0.67,-0.67,-0.91,35.46
222,272112787,-621.58,-601.56,-523.44,-0.61,-0.67,-1.40,35.41
223,272116836,-615.23,-602.54,-525.88,-0.67,-0.98,-1.59,35.07
224,272120885,-612.79,-600.59,-526.86,-0.91,-1.16,-1.52,35.22
225,272124944,-613.28,-594.73,-527.34,-0.91,-0.85,-1.46,35.22
226,272128993,-609.38,-595.70,-528.81,-0.61,-0.91,-0.98,35.27
227,272134787,-610.35,-587.40,-526.86,-0.55,-1.04,-0.85,35.17
228,272138836,-610.35,-591.31,-525.39,-0.67,-0.55,-0.85,34.93
229,272142885,-608.40,-599.12,-525.39,-1.04,-0.12,-0.55,35.46
230,272146944,-610.35,-598.14,-525.88,-1.34,0.00,-0.37,35.46
231,272150993,-612.30,-598.14,-525.88,-1.95,0.37,-0.12,35.36
